SECA,N/A,,CATARAMA,Catarama,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECC,N/A,,CONDORCOCHA,Condorcocha,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECD,N/A,,CALADEMAR,CALADEMAR,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECE,N/A,,SANTA CECILIA,SANTA CECILIA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECF,N/A,,CAFI,CAFI,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECG,N/A,,CHONGON,Chongón,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECH,N/A,,CHONE,Chone,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECI,N/A,,CALICA,CALICA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECM,N/A,HACIENDA CLEMENTINA,CLEMENTIA,Clemencia,ECUADOR,ECUADOR,79.379,-1.706,328.000,99.970
SECN,N/A,,CORVINSA,CORVINSA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECO,OCC,FRANCISCO DE ORELLANA,COCA,COCA,ECUADOR,ECUADOR,76.986,-0.463,820.000,249.940
SECP,N/A,,CORVAPAR,CORVAPAR,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECQ,N/A,,COAQUE,Coaque,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECR,N/A,,CURARAY,Curaray,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECU,CUE,MARISCAL LAMAR,CUENCA,CUENCA,ECUADOR,ECUADOR,78.984,-2.889,8284.000,2524.960
SECV,N/A,,CAMAVEL,CAMAVEL,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SECY,N/A,,CAMAGUAY,CAMAGUAY,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEEP,N/A,,EL PIEDRERO,EL PIEDRERO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEES,ESM,,ESMERALDAS,ESMERALDAS,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEGE,N/A,,GUALE,Guale,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEGH,N/A,,GRAN CHAPARRAL,Gran Chaparral,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEGM,N/A,,GRANJAS MARINAS,Granjas Marinas,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEGS,GPS,SEYMOUR,GALAPAGOS,GALAPAGOS,GALAPAGOS I. (ECUADOR,GALAPAGOS I. (ECUADOR,90.266,-0.454,52.000,15.850
SEGU,GYE,SIMON BOLIVAR INTERNATIONAL,GUAYAQUIL,GUAYAQUIL,ECUADOR,ECUADOR,79.884,-2.158,15.000,4.570
SEGZ,N/A,GUALAQUIZA,GUALAQUIZA,Gualaquiza,ECUADOR,ECUADOR,78.573,-3.423,2640.000,804.670
SEHA,N/A,,HNDA,HNDA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEHI,N/A,,COTACACHI,COTACACHI,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEHJ,N/A,,HNDA,HNDA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEIB,N/A,ATAHUALPA,IBARRA,IBARRA,ECUADOR,ECUADOR,78.136,0.338,7380.000,2249.420
SEIC,N/A,,INDUCAM,INDUCAM,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEIS,N/A,,ISABEL MARIA,ISABEL MARIA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEIZ,N/A,,INGENIO AZTRA,INGENIO Aztra,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEJ,N/A,,MAR ROJO,MAR ROJO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEJC,N/A,,SAN JACINTO,SAN JACINTO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEJI,N/A,,JIPIJAPA,Jipijapa,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEKK,N/A,,KM-192,KM-192,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEKO,N/A,,KM-200,KM-200,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SELA,LGQ,LAGO AGRIO,LAGO AGRIO,Lago Agrio,ECUADOR,ECUADOR,76.869,0.092,976.000,297.490
SELH,N/A,,LAS CONCHITAS,Las Conchitas,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SELI,N/A,,LIMONCOCHA,Limoncocha,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SELJ,N/A,HACIENDA LA JULIA,LA JULIA,LA JULIA,ECUADOR,ECUADOR,79.552,-1.704,50.000,15.240
SELM,N/A,LOMA LARGA,LOMA LARGA,LOMA LARGA,ECUADOR,ECUADOR,79.481,-1.501,210.000,64.010
SELN,N/A,,LIMON,LIMON,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SELO,LOH,,LOJA,LOJA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SELP,N/A,,LA PLANADA,La Planada,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SELR,N/A,,LOS MANGLARES,Los Manglares,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SELS,N/A,,LA SETA,LA SETA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SELT,N/A,COTOPAXI INTERNATIONAL,LATACUNGA,LATACUNGA,ECUADOR,ECUADOR,78.616,-0.907,9191.000,2801.420
SELY,N/A,,LA JUDY,LA JUDY,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SELZ,N/A,,LA LUZ,LA LUZ,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEMA,N/A,J M VELASCO IBARRA,MACARA,Macará,ECUADOR,ECUADOR,79.941,-4.380,148.000,45.110
SEMC,XMS,MACAS,MACAS,MACAS,ECUADOR,ECUADOR,78.121,-2.299,3281.000,1000.050
SEMD,N/A,,MONDRAGON,Mondragón,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEME,N/A,,MOPESCA,MOPESCA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEMF,N/A,,LINSA,LINSA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEMG,N/A,,MARGOLIO,MARGOLIO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEMH,MCH,GENERAL SERRANO,MACHALA,MACHALA,ECUADOR,ECUADOR,79.962,-3.269,13.000,3.960
SEMI,N/A,,MIRAFLORES,MIRAFLORES,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEML,N/A,,MANGLARALTO,Manglaralto,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEMN,N/A,,LA MANA,La Maná,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEMO,N/A,EL CARMEN,MONTALVO,MONTALVO,ECUADOR,ECUADOR,76.975,-2.067,960.000,292.610
SEMP,N/A,,MOPA,MOPA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEMR,N/A,,MARIA TERESA,MARIA TERESA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEMS,N/A,,MONJAS SUR,Monjas SUR,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEMT,MEC,ELOY ALFARO INTERNATIONAL,MANTA,MANTA,ECUADOR,ECUADOR,80.678,-0.946,44.000,13.410
SEMX,N/A,MARAGROSA,MARAGROSA,MARAGROSA,ECUADOR,ECUADOR,79.804,-2.851,18.000,5.490
SEMY,N/A,MARTINICA,MARTINICA,Martinica,ECUADOR,ECUADOR,79.622,-1.740,90.000,27.430
SENA,N/A,,NOR ANTIZANA,NI Antizana,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SENC,N/A,,NOR CAYAMBE,NI CAYAMBE,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SENI,N/A,,NOR ILINIZA,NI Iliniza,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SENR,N/A,,NUEVO RANCHO,RANCHO NUEVO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SENV,N/A,,SITIO NUEVO,Sitio Nuevo,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEOL,N/A,,OLMEDO,OLMEDO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEOT,N/A,,PORTOTILLO,PORTOTILLO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEOV,N/A,,PORVENIR,PORVENIR,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEOY,N/A,,PANTALONY,PANTALONY,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPA,N/A,,PASTAZA,Pastaza,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPB,N/A,,PEDO CARBO,PEDO CARBO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPD,N/A,PEDERNALES,PEDERNALES,PEDERNALES,ECUADOR,ECUADOR,80.052,0.073,65.000,19.810
SEPE,N/A,,PECHICHAL,PECHICHAL,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPJ,N/A,,PUNA VIEJA,PUNA VIEJA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPL,N/A,,PLAYAS,PLAYAS,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPN,N/A,,PALESTINA,Palestina,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPO,N/A,,POSORJA,Posorja,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPP,N/A,,PLANTACIONES TROPICALE,Plantaciones TROPICALE,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPQ,N/A,,PROLACAN,PROLACAN,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPR,N/A,,PATRICIA,PATRICIA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPS,N/A,,PASAJE,PASAJE,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPT,N/A,,PUTUMAYO,PUTUMAYO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPU,N/A,,PUNA,PUNA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEPV,PVO,REALES TAMARINDOS,PORTOVIEJO,Portoviejo,ECUADOR,ECUADOR,80.472,-1.041,144.000,43.890
SEPX,N/A,,PAYO,PAYO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEQE,N/A,,QUEVEDO,QUEVEDO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEQU,UIO,MARISCAL SUCRE INTERNATIONAL,QUITO,QUITO,ECUADOR,ECUADOR,78.488,-0.141,9228.000,2812.690
SERA,N/A,,RANCHO ALEGRE,RANCHO ALEGRE,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SERB,N/A,CHIMBORAZO,RIOBAMBA,RIOBAMBA,ECUADOR,ECUADOR,78.656,-1.654,9185.000,2799.590
SERH,N/A,,RIO HONDO,RIO HONDO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SERO,N/A,VICTOR LARREA,SANTA ROSA,SANTA ROSA,ECUADOR,ECUADOR,79.978,-3.435,170.000,51.820
SERR,N/A,,REY RANCHO,REY RANCHO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SERT,N/A,,SANTA RITA,SANTA RITA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SERY,N/A,,SARAYACU,Sarayacu,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESA,SNC,GENERAL ULPIANO PAEZ,SALINAS,SALINAS,ECUADOR,ECUADOR,80.989,-2.205,13.000,3.960
SESC,N/A,,SUCUA,Sucúa,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESD,N/A,SANTO DOMINGO LOS COLORADOS,SANTO DOMINGO,SANTO DOMINGO,ECUADOR,ECUADOR,79.214,-0.248,1714.000,522.430
SESE,N/A,,SECADAL,SECADAL,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESF,N/A,,SAN FRANCISCO,SAN FRANCISCO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESH,N/A,,SAN HONORATO,San Honorato,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESI,N/A,,SUR ILINIZA,Iliniza Sur,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESL,N/A,,SAN LORENZO,SAN LORENZO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESN,N/A,,SAN CARLOS,SAN CARLOS,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESO,N/A,,LA ESTERELLA,LA Esterella,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEST,N/A,SAN CRISTOBAL,SAN CRISTOBAL,SAN CRISTOBAL,ECUADOR,ECUADOR,89.616,-0.910,58.000,17.680
SESU,N/A,,SAUSALITO,SAUSALITO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESX,N/A,,SAN JOSE DE CHAMANGA,SAN JOSE DE Chamangá,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESY,N/A,,SUR CAYAMBE,SUR CAYAMBE,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SESZ,N/A,,SUR ANTIZANA,SUR Antizana,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SETA,N/A,TAURA,TAURA,Taura,ECUADOR,ECUADOR,79.689,-2.261,56.000,17.070
SETB,N/A,,TIMBRE,TIMBRE,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SETE,N/A,MAYOR GALO TORRES,TENA,TENA,ECUADOR,ECUADOR,77.819,-0.987,1706.000,519.990
SETG,N/A,,TENGUEL,Tenguel,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SETH,N/A,,TAISHA,Taisha,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SETI,N/A,,TIPUTINI,Tiputini,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SETL,N/A,,TAPAILA,TAPAILA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SETO,N/A,,PACTO,PACTO,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SETR,TPC,TARAPOA,TARAPOA,Tarapoa,ECUADOR,ECUADOR,76.337,-0.123,802.000,244.450
SETT,N/A,,TENIENTE ORTIZ,Teniente Ortiz,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SETU,TUA,EL ROSAL TENIENTE MANTILLA,TULCAN,Tulcán,ECUADOR,ECUADOR,77.708,0.809,9679.000,2950.160
SEVC,N/A,,LA VICTORIA,LA VICTORIA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEVI,N/A,,VILLANO,Villano,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEVR,N/A,,EL VERGEL,EL VERGEL,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEYA,N/A,,YAUPI,Yaupi,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEZA,N/A,,ZAMORA,ZAMORA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SEZP,N/A,,ZUMBA-PUCUPAMBA,ZUMBA-PUCUPAMBA,ECUADOR,ECUADOR,0.000,0.000,0.000,0.000
SFAL,N/A,STANLEY,STANLEY,STANLEY,FALKLAND ISLANDS,ISLAS MALVINAS,57.777,-51.686,75.000,22.860
SGAS,ASU,SILVIO PETTIROSSI INTERNATIONAL,ASUNCION,ASUNCION,PARAGUAY,PARAGUAY,57.519,-25.240,292.000,89.000
SGAY,N/A,JUAN DE AYOLAS,AYOLAS,Ayolas,PARAGUAY,PARAGUAY,56.854,-27.371,223.000,67.970
SGCO,N/A,TENIENTE COL CARMELO PERALTA,CONCEPTION,CONCEPCIÓN,PARAGUAY,PARAGUAY,57.427,-23.442,253.000,77.110
SGEN,N/A,,ENCARNACION,ENCARNACIÓN,PARAGUAY,PARAGUAY,0.000,0.000,0.000,0.000
SGFI,N/A,FILADELFIA,FILADELFIA,FILADELFIA,PARAGUAY,PARAGUAY,60.054,-22.360,456.000,138.990
SGGR,N/A,,SALTO DEL GUAIRA,Salto del Guairá,PARAGUAY,PARAGUAY,0.000,0.000,0.000,0.000
SGIB,N/A,ITAIPU,ITAIPU,ITAIPÚ,PARAGUAY,PARAGUAY,54.619,-25.408,762.000,232.260
SGLV,N/A,,LA VICTORIA,LA VICTORIA,PARAGUAY,PARAGUAY,0.000,0.000,0.000,0.000
SGME,N/A,DR LUIS MARIA ARGANA INTERNATIONAL,MARISCAL ESTIGARRIBIA,Mariscal Estigarribia,PARAGUAY,PARAGUAY,60.622,-22.045,553.000,168.550
SGNA,N/A,,NUEVA ASUNCION,NUEVA ASUNCION,PARAGUAY,PARAGUAY,0.000,0.000,0.000,0.000
SGOL,N/A,,OLIMPO,OLIMPO,PARAGUAY,PARAGUAY,0.000,0.000,0.000,0.000
SGPI,N/A,CARLOS MIGUEL JIMENEZ,PILAR,PILAR,PARAGUAY,PARAGUAY,58.318,-26.881,249.000,75.900
SGPS,N/A,,CIUDAD PRES.STROESSNER,CIUDAD PRES.STROESSNER,PARAGUAY,PARAGUAY,0.000,0.000,0.000,0.000
SHCR,N/A,,COCHRANE,COCHRANE,CHILE,CHILE,0.000,0.000,0.000,0.000
SKAR,AXM,EL EDEN,ARMENIA,ARMENIA,COLOMBIA,COLOMBIA,75.765,4.454,3998.000,1218.590
SKAS,PUU,TRES DE MAYO,PUERTO ASIS,PUERTO ASIS,COLOMBIA,COLOMBIA,76.501,0.505,811.000,247.190
SKBC,N/A,LAS FLORES,EL BANCO,EL BANCO,COLOMBIA,COLOMBIA,73.975,9.045,111.000,33.830
SKBG,BGA,PALONEGRO,BUCARAMANGA,BUCARAMANGA,COLOMBIA,COLOMBIA,73.185,7.126,3897.000,1187.810
SKBO,BOG,ELDORADO INTERNATIONAL,BOGOTA,BOGOTA,COLOMBIA,COLOMBIA,74.147,4.701,8361.000,2548.430
SKBQ,BAQ,ERNESTO CORTISSOZ,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,74.781,10.889,98.000,29.870
SKBS,BSC,JOSE CELESTINO MUTIS,BAHIA SOLANO,BAHIA SOLANO,COLOMBIA,COLOMBIA,77.394,6.203,80.000,24.380
SKBU,BUN,GERARDO TOBAR LOPEZ,BUENAVENTURA,BUENAVENTURA,COLOMBIA,COLOMBIA,76.990,3.819,48.000,14.630
SKCC,CUC,CAMILO DAZA,CUCUTA,CUCUTA,COLOMBIA,COLOMBIA,72.511,7.928,1096.000,334.060
SKCD,COG,MANDINGA,CONDOTO,Condoto,COLOMBIA,COLOMBIA,76.676,5.072,215.000,65.530
SKCG,CTG,RAFAEL NUNEZ,CARTAGENA,CARTAGENA,COLOMBIA,COLOMBIA,75.513,10.442,4.000,1.220
SKCL,CLO,ALFONSO BONILLA ARAGON INTERNATIONAL,CALI,CALI,COLOMBIA,COLOMBIA,76.381,3.543,3162.000,963.780
SKCO,TCO,LA FLORIDA,TUMACO,TUMACO,COLOMBIA,COLOMBIA,78.749,1.814,8.000,2.440
SKCZ,CZU,LAS BRUJAS,COROZAL,COROZAL,COLOMBIA,COLOMBIA,75.286,9.332,480.000,146.300
SKEJ,EJA,YARIGUIES,BARRANCABERMEJA,BARRANCABERMEJA,COLOMBIA,COLOMBIA,73.807,7.024,412.000,125.580
SKFL,FLA,GUSTAVO ARTUNDUAGA PAREDES,FLORENCIA,FLORENCIA,COLOMBIA,COLOMBIA,75.564,1.590,803.000,244.750
SKFX,N/A,,SAN FELIX,SAN FELIX,COLOMBIA,COLOMBIA,0.000,0.000,0.000,0.000
SKGI,N/A,SANTIAGO VILA,GIRARDOT,GIRARDOT,COLOMBIA,COLOMBIA,74.797,4.276,936.000,285.290
SKGO,N/A,SANTA ANA,CARTAGO,CARTAGO,COLOMBIA,COLOMBIA,75.956,4.758,2987.000,910.440
SKGP,GPI,GUAPI,GUAPI,Guapi,COLOMBIA,COLOMBIA,77.898,2.570,164.000,49.990
SKGY,N/A,GUAYMARAL,GUAYMARAL,Guaymaral,COLOMBIA,COLOMBIA,74.065,4.812,8478.000,2584.090
SKIB,IBE,PERALES,IBAGUE,IBAGUE,COLOMBIA,COLOMBIA,75.133,4.421,3114.000,949.150
SKIP,IPI,SAN LUIS,IPIALES,Ipiales,COLOMBIA,COLOMBIA,77.672,0.862,9765.000,2976.370
SKLC,N/A,ANTONIO ROLDAN BETANCOURT,CAREPA,Carepa,COLOMBIA,COLOMBIA,76.716,7.812,100.000,30.480
SKLM,N/A,LA MINA,LA MINA,LA MINA,COLOMBIA,COLOMBIA,72.490,11.232,332.000,101.190
SKLT,LET,ALFREDO VASQUEZ COBO,LETICIA,LETICIA,COLOMBIA,COLOMBIA,69.943,-4.193,277.000,84.430
SKMD,EOH,OLAYA HERRERA,MEDELLIN,MEDELLIN,COLOMBIA,COLOMBIA,75.591,6.220,4940.000,1505.710
SKMG,MGN,BARACOA,MAGANGUE,Magangué,COLOMBIA,COLOMBIA,74.839,9.283,178.000,54.250
SKMR,MTR,LOS GARZONES,MONTERIA,MONTERIA,COLOMBIA,COLOMBIA,75.826,8.824,36.000,10.970
SKMU,MVP,FABIO ALBERTO LEON BENTLEY,MITU,MITU,COLOMBIA,COLOMBIA,70.234,1.254,680.000,207.260
SKMZ,MZL,LA NUBIA,MANIZALES,MANIZALES,COLOMBIA,COLOMBIA,75.465,5.030,6871.000,2094.280
SKNV,NVA,BENITO SALAS,NEIVA,NEIVA,COLOMBIA,COLOMBIA,75.294,2.950,1440.000,438.910
SKOC,OCV,AGUAS CLARAS,OCANA,OCANA,COLOMBIA,COLOMBIA,73.358,8.315,3850.000,1173.480
SKOT,OTU,OTU,OTU,UTO,COLOMBIA,COLOMBIA,74.715,7.010,2000.000,609.600
SKPB,N/A,PUERTO BOLIVAR,PUERTO BOLIVAR,PUERTO BOLÍVAR,COLOMBIA,COLOMBIA,71.985,12.221,93.000,28.350
SKPC,PCR,PUERTO CARRENO,PUERTO CARRENO,PUERTO CARREÑO,COLOMBIA,COLOMBIA,67.493,6.184,164.000,49.990
SKPE,PEI,MATECANA,PEREIRA,PEREIRA,COLOMBIA,COLOMBIA,75.739,4.812,4416.000,1346.000
SKPI,N/A,PITALITO,PITALITO,Pitalito,COLOMBIA,COLOMBIA,76.086,1.858,4212.000,1283.820
SKPP,PPN,GUILLERMO LEON VALENCIA,POPAYAN,POPAYAN,COLOMBIA,COLOMBIA,76.610,2.454,5687.000,1733.400
SKPS,PSO,ANTONIO NARINO,PASTO,PASTO,COLOMBIA,COLOMBIA,77.291,1.396,5912.000,1801.980
SKPV,PVA,EL EMBRUJO,PROVIDENCIA,PROVIDENCIA,COLOMBIA,COLOMBIA,81.358,13.357,10.000,3.050
SKQU,N/A,MARIQUITA,MARIQUITA,MARIQUITA,COLOMBIA,COLOMBIA,74.884,5.212,1531.000,466.650
SKRG,MDE,JOSE MARIA CORDOVA,RIO NEGRO,RIO NEGRO,COLOMBIA,COLOMBIA,75.423,6.164,7028.000,2142.130
SKRH,RCH,ALMIRANTE PADILLA,RIO HACHA,Río Hacha,COLOMBIA,COLOMBIA,72.926,11.526,43.000,13.110
SKSA,RVE,LOS COLONIZADORES,SARAVENA,Saravena,COLOMBIA,COLOMBIA,71.855,6.958,700.000,213.360
SKSJ,SJE,JORGE E GONZALEZ TORRES,SAN JOSE DEL GUAVIARE,San José del Guaviare,COLOMBIA,COLOMBIA,72.639,2.579,605.000,184.400
SKSM,SMR,SIMON BOLIVAR,SANTA MARTA,SANTA MARTA,COLOMBIA,COLOMBIA,74.231,11.119,22.000,6.710
SKSP,ADZ,GUSTAVO ROJAS PINILLA,SAN ANDRES ISLAND,Isla de San Andrés,COLOMBIA,COLOMBIA,81.711,12.583,19.000,5.790
SKSV,SVI,EDUARDO FALLA SOLANO,SAN VINCENTE DE CAGUAN,San Vicente del Caguán,COLOMBIA,COLOMBIA,74.766,2.152,920.000,280.420
SKTD,TDA,TRINIDAD,TRINIDAD,TRINIDAD,COLOMBIA,COLOMBIA,71.658,5.430,650.000,198.120
SKTM,TME,TAME,TAME,TAME,COLOMBIA,COLOMBIA,71.760,6.451,1050.000,320.040
SKTU,TRB,GONZALO MEJIA,TURBO,TURBO,COLOMBIA,COLOMBIA,76.741,8.074,7.000,2.130
SKUC,AUC,SANTIAGO PEREZ,ARAUCA,ARAUCA,COLOMBIA,COLOMBIA,70.737,7.069,400.000,121.920
SKUI,UIB,EL CARANO,QUIBDO,QUIBDÓ,COLOMBIA,COLOMBIA,76.641,5.691,204.000,62.180
SKUL,ULQ,FARFAN,TULUA,TULUA,COLOMBIA,COLOMBIA,76.235,4.088,3132.000,954.630
SKVP,VUP,ALFONSO LOPEZ PUMAREJO,VALLEDUPAR,VALLEDUPAR,COLOMBIA,COLOMBIA,73.249,10.435,453.000,138.070
SKVV,VVC,VANGUARDIA,VILLAVICENCIO,VILLAVICENCIO,COLOMBIA,COLOMBIA,73.614,4.168,1394.000,424.890
SKYP,N/A,EL YOPAL,EL-YOPAL,EL-Yopal,COLOMBIA,COLOMBIA,72.384,5.319,1053.000,320.950
SLAB,N/A,,ABOPO,ABOPO,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLAG,N/A,,MONTE AGUDO,Monte Agudo,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLAN,N/A,,ANGORA,Angora,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLAP,APB,APOLO,APOLO,APOLO,BOLIVIA,BOLIVIA,68.411,-14.739,4642.000,1414.880
SLAQ,N/A,,AIQUILE,Aiquile,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLAS,N/A,ASCENSION DE GUARAYOS,ASCENSION DE GUARAYOS,Ascensión de Guarayos,BOLIVIA,BOLIVIA,63.092,-15.719,810.000,246.890
SLAU,N/A,,SAN AURELIO,SAN AURELIO,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLAV,N/A,,AVICAYA,AVICAYA,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLAX,N/A,,AY-LURI,AY-Luri,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLBC,N/A,,BOCA CHAPARE,BOCA CHAPARE,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLBF,N/A,,BLANCA FLOR,BLANCA FLOR,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLBH,N/A,,BUENA HORA,BUENA HORA,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLBJ,BJO,BERMEJO,BERMEJO,BERMEJO,BOLIVIA,BOLIVIA,64.315,-22.769,1250.000,381.000
SLBN,N/A,,BELLA UNION,BELLA UNIÓN,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLBU,N/A,,BAURES,Baures,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLBV,N/A,,VILLA VISTA,VILLA VISTA,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLBW,N/A,,BUENA VISTA,BUENA VISTA,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLBY,N/A,,BOYUIBE,Boyuibe,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
SLCA,CAM,CAMIRI,CAMIRI,Camiri,BOLIVIA,BOLIVIA,63.527,-20.007,2618.000,797.970
SLCB,CBB,JORGE WILSTERMAN,COCHABAMBA,COCHABAMBA,BOLIVIA,BOLIVIA,66.177,-17.421,8360.000,2548.130
SLCC,N/A,,COPACABANA,COPACABANA,BOLIVIA,BOLIVIA,0.000,0.000,0.000,0.000
